age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,region_default_rate,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,income_bin_encoded,good_credit_flag,repayment_qbin_encoded,txn_cluster,annual_income_std,annual_income_minmax,annual_income_maxabs,annual_income_robust,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,repayment_history_scaled,transaction_count_scaled,spending_ratio_scaled,tenure_days_scaled,debt_to_income,spending_to_income_ratio,avg_monthly_transactions,loan_per_age,spending_log,spending_sqrt,spending_recip,loan_amount_boxcox,annual_income_yj
26.0,354391.45,2154818.67,672.5,6,22,32.65,0,0.15,2018,3,25,6,3061,2,0,0,1,0,0,0,1,0,0,0,1,0,2,1,-0.5617982625818452,0.045810650983309234,0.07629297961005219,-0.5582469464956161,-1.4067203910493116,-0.5617982625818452,0.05756946845905252,-0.1663022960807805,3.3849961067543193,-0.9905924576571167,-0.023064947064933856,1.64348448300952,6.080334810560469,0.3265,3.6666666666666665,82877.64115384615,3.5160130560907366,5.714017850864661,0.02971768202080238,0.8503692575804682,-0.7902815655776023
48.0,638161.74,3554574.26,686.9,2,39,36.95,0,0.15,2023,9,25,0,1051,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.1376269888872523,0.10891635048262852,0.13738271794575016,0.13512492293279857,0.3272469219877154,-0.1376269888872523,0.37999900546237375,0.014976663366320782,0.6115457939691334,-0.001396511923388845,0.21904830451990875,-1.1258248007543479,5.570020947980993,0.36950000000000005,6.5,74053.63041666667,3.636269503841639,6.078651166171653,0.026350461133069828,1.3530893887933229,0.20919650831750922
48.0,720769.1,823740.4,659.3,1,49,37.01,0,0.15,2024,10,23,2,657,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,-0.014147997807010069,0.12728682625228038,0.155166334430065,0.3369699421268306,0.3272469219877154,-0.014147997807010069,-0.2490404521423589,-0.3324746755739575,-0.08181678422716306,0.5804834561552745,0.2224266289606272,-1.668664531004579,1.1428630888865796,0.3701,8.166666666666666,17161.258333333335,3.6378492830011573,6.0835844697020525,0.026308866087871613,-0.2935539208088876,0.401340652605522
64.0,207731.31,777415.47,688.6,0,16,30.28,0,0.15,2022,3,23,2,1602,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.7810214179869699,0.013195923333814648,0.04472015506638049,-0.9166002309160289,1.588314058741917,-0.7810214179869699,-0.25971126198824873,0.036377651634381954,-0.7751793624234595,-1.3397204385043147,-0.15650876247332357,-0.3666758378917155,3.742408739443274,0.3028,2.6666666666666665,12147.11671875,3.4429789156771102,5.502726596879042,0.0319693094629156,-0.37079647627432705,-1.8090869470635156
64.0,368609.07,525021.44,722.6,1,39,19.07,0,0.26,2020,9,12,5,2159,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.540546192873259,0.048972408527820005,0.07935373232506117,-0.5235072358718478,1.588314058741917,-0.540546192873259,-0.31784947612840614,0.464397416995594,-0.08181678422716306,-0.001396511923388845,-0.7876923788142731,0.4007397198478241,1.4243313112181422,0.1907,6.5,8203.46,2.9992261628082466,4.36692111217961,0.04982561036372696,-0.9226095925055183,-0.7195975445330033
40.0,1272385.7,689132.54,722.0,0,28,39.93,0,0.15,2023,2,12,6,1276,1,1,0,1,0,0,0,1,0,1,0,3,1,0,1,0.810391864393084,0.24995700218379246,0.27391771518816826,1.6848046049794712,-0.30328664638938535,0.810391864393084,-0.2800469723426518,0.45684412701863114,-0.7751793624234595,-0.6414644768099186,0.38683841840893884,-0.8158274928703328,0.5416066370440976,0.3993,4.666666666666667,17228.3135,3.7118632905043114,6.319018911191831,0.024431956999755682,-0.5349921739635386,1.2373365713737456
50.0,733747.08,556402.97,737.3,2,52,44.69,0,0.26,2018,5,16,2,3009,2,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0.005251095405260124,0.13017290888618888,0.15796021888613657,0.3686806834239712,0.48488031408199056,0.005251095405260124,-0.31062083402785495,0.649453021431176,0.6115457939691334,0.7550474465788736,0.6548521573726247,1.5718406607429922,0.7583034878993999,0.44689999999999996,8.666666666666666,11128.0594,3.8218794555751803,6.685057965343307,0.02188662727073758,-0.8378348087717855,0.4291067232619799
31.0,844695.83,524721.14,758.6,0,48,18.77,0,0.26,2021,4,21,2,1938,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0.171093941752293,0.15484602909664183,0.181845136881508,0.6397758082809315,-1.0126369108136237,0.171093941752293,-0.3179186493402539,0.9175948156133479,-0.7751793624234595,0.5222954593474082,-0.8045840010178668,0.09625347521508039,0.6211953715931094,0.1877,8.0,16926.488387096775,2.9841656371825254,4.332435804486894,0.05058168942842691,-0.9234507116508792,0.6446533862327102
48.0,376509.73,2278857.34,701.8,0,10,23.47,0,0.15,2022,9,29,3,1412,3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,-0.5287365245135871,0.05072938130959463,0.08105457723056313,-0.5042025532219542,0.3272469219877154,-0.5287365245135871,0.08614140717773106,0.20255003112755754,-0.7751793624234595,-1.6888484193515128,-0.5399485864948996,-0.628451342327106,6.052585520167035,0.2347,1.6666666666666667,47476.19458333333,3.19744787745458,4.844584605515729,0.040866366979975484,0.909491527272107,-0.6817252487389512
45.0,231861.73,566397.71,782.4,0,34,38.54,0,0.15,2021,4,10,5,1949,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.7449519937136061,0.018562119468414802,0.049914923848307924,-0.8576393212820683,0.09079683384630259,-0.7449519937136061,-0.3083185753952114,1.2172086513661957,-0.7751793624234595,-0.29233649596272054,0.3085739021989549,0.11140889915607667,2.442825342500463,0.38539999999999996,5.666666666666667,12586.615777777777,3.6773128177424708,6.208059278067503,0.025290844714213456,-0.812061859569885,-1.5902227509201012
59.0,797111.29,1179929.61,797.5,0,5,37.15,0,0.18,2020,6,27,5,2236,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,0.09996600605482703,0.14426403447679162,0.1716011923959012,0.5235064784096081,1.1942305785062288,0.09996600605482703,-0.16699332699683347,1.4072997824530873,-0.7751793624234595,-1.9797884033908444,0.23030938598897094,0.5068276874347981,1.4802570541937752,0.3715,0.8333333333333334,19998.806949152546,3.641525757730466,6.0950799830683104,0.026212319790301444,0.16371952668386852,0.556654347881423
53.0,901342.76,1011316.4,336.81,1,36,51.57,1,0.15,2019,8,13,1,2555,2,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0.25576806478676734,0.16744334554629192,0.19404002215727315,0.7781884227638662,0.7213304022234033,0.25576806478676734,-0.20583287843091191,-4.392242150025053,-0.08181678422716306,-0.17596050234698787,1.0422333599083726,0.9463349817236907,1.1220108984954846,0.5157,6.0,19081.441509433964,3.9621456148313565,7.181225522151494,0.019022256039566292,-0.027890900659161975,0.7419258718725608
21.0,879181.26,2809918.94,625.6,0,29,64.48,0,0.15,2023,5,6,5,1193,1,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0.222641722765611,0.16251500382505618,0.1892691201853769,0.7240384245933819,-1.8008038712849996,0.222641722765611,0.2084698672542813,-0.7567177959466874,-0.7751793624234595,-0.5832764800020522,1.769136168736353,-0.930182055334214,3.1960632782368448,0.6448,4.833333333333333,133805.6638095238,4.181744752502934,8.029943959953894,0.015271838729383017,1.1241615545213843,0.7047727112823345
47.0,606213.84,692311.06,751.0,1,35,47.97,0,0.18,2020,8,13,3,2189,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,-0.18538174656420114,0.1018116793874469,0.13050501115207896,0.05706257487193544,0.24843022594057776,-0.18538174656420114,-0.2793148097142062,0.8219198092384885,-0.08181678422716306,-0.23414849915485422,0.8395338934652488,0.44207269423235945,1.1420245040924835,0.4797,5.833333333333333,14730.022553191491,3.891207865714226,6.926037828369117,0.02042066571370227,-0.5286401511317571,0.1266705165637019
33.0,317461.7,1285686.83,565.1,1,54,43.81,1,0.21,2021,2,17,2,2001,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.6169997394338541,0.03759810094473759,0.06834278593649057,-0.6484820792680568,-0.8550035187193485,-0.6169997394338541,-0.142632465912965,-1.5183412019570794,-0.08181678422716306,0.8714234401946063,0.6053033989087503,0.18305272142260462,4.049895877203455,0.43810000000000004,9.0,38960.20696969697,3.802431328798052,6.618912297349165,0.02231644722160232,0.2674803023984652,-0.9911021487037964
61.0,2065273.61,1712986.32,796.5,1,66,74.68,0,0.21,2021,8,24,1,1813,0,1,1,0,0,0,0,0,1,1,0,3,1,0,2,1.995576806346464,0.42628182528314973,0.44460970324455873,3.622167999871476,1.351863970600504,1.995576806346464,-0.044205299265639576,1.3947109658248162,-0.08181678422716306,1.5696794018890023,2.3434513236585373,-0.07596725138715021,0.8294234292762788,0.7468,11.0,28081.742950819673,4.326513924743623,8.64175908018732,0.01321353065539112,0.5998689681453885,1.876503294854556
23.0,703542.17,2793552.73,664.2,0,24,24.33,0,0.15,2022,4,3,6,1591,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,-0.039898293371593535,0.12345584920434557,0.15145774095459094,0.2948772034591836,-1.6431704791907245,-0.039898293371593535,0.2046999594571643,-0.27078947409542875,-0.7751793624234595,-0.874216464041384,-0.49152593617793117,-0.38183126183271177,3.970696923540489,0.2433,4.0,121458.81434782609,3.231989464013584,4.9325449820554095,0.03947887879984209,1.118314212446937,0.36353824749616925
59.0,702057.75,685273.06,733.1,0,43,31.42,0,0.18,2024,5,31,4,802,2,2,0,0,1,0,0,1,0,0,0,2,1,0,0,-0.04211715963168632,0.12312573937342994,0.15113817674164856,0.29125013217410667,1.1942305785062288,-0.04211715963168632,-0.2809359920817861,0.5965799915924389,-0.7751793624234595,0.2313554753080765,-0.09232059809966765,-1.4688884881459914,0.9760921519632823,0.31420000000000003,7.166666666666667,11614.797627118645,3.4787755163075302,5.605354582896608,0.030845157310302282,-0.5427536388985035,0.3602287133480894
26.0,492279.99,36762329.0,681.3,1,21,41.58,0,0.21,2022,12,12,0,1338,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,-0.35568663038917336,0.07647472356694673,0.1059774642969143,-0.22132642267138233,-1.4067203910493116,-0.35568663038917336,8.029306543314783,-0.05552070975199678,-0.08181678422716306,-1.048780454464983,0.47974234052870385,-0.7304060124756265,74.67768291780456,0.4158,3.5,1413935.7307692308,3.7513846594653333,6.448255578061403,0.023485204321277597,3.0670650760051443,-0.2169408072065758
28.0,586705.7,468247.96,734.7,1,33,5.0,0,0.21,2023,10,2,0,1044,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.21454192605731312,0.09747339992686399,0.12630532143820453,0.009395867053892743,-1.2490869989550364,-0.21454192605731312,-0.3309270783907177,0.6167220981976727,-0.08181678422716306,-0.3505244927705869,-1.5799094601628154,-1.1354691614440728,0.7980968311710626,0.05,5.5,16723.14142857143,1.791759469228055,2.23606797749979,0.16666666666666666,-1.093070107010708,0.07365440076035343
47.0,973141.27,4710995.18,769.2,0,37,23.74,0,0.21,2020,3,16,0,2339,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0.36309031277852843,0.18341011640365995,0.20949672197173572,0.9536228105599767,0.24843022594057776,0.36309031277852843,0.6463771249571885,1.0510362718730202,-0.7751793624234595,-0.11777250553912152,-0.5247461265116654,0.6487375661550362,4.841018796787849,0.23739999999999997,6.166666666666667,100233.93999999999,3.208421366964342,4.872371086031933,0.04042037186742118,1.6116055049463052,0.8551214456798564
29.0,599766.37,2595087.28,845.8419999999999,0,16,5.0,0,0.21,2021,12,26,6,1689,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,-0.19501923032618224,0.10037787141427651,0.1291170073014036,0.04130865529500016,-1.170270302907899,-0.19501923032618224,0.15898403332562025,2.0158683558969597,-0.7751793624234595,-1.3397204385043147,-1.5799094601628154,-0.246810212176563,4.326830262256951,0.05,2.6666666666666665,89485.76827586206,1.791759469228055,2.23606797749979,0.16666666666666666,1.0438689516843296,0.10937904333760322
57.0,866469.54,955948.22,651.4,0,42,8.44,0,0.21,2018,2,21,2,3093,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0.20364062697348626,0.15968813289914113,0.18653255587275397,0.6929782700576461,1.0365971864119536,0.20364062697348626,-0.21858677401786689,-0.43192632693729766,-0.7751793624234595,0.17316747850021016,-1.3862188588949418,1.687572989019691,1.103268119500196,0.08439999999999999,7.0,16771.02140350877,2.244955980157409,2.90516780926679,0.10593220338983052,-0.09956160252087322,0.6829483414598153
53.0,587286.9,3805688.22,665.8,1,43,14.03,1,0.15,2018,3,13,1,3073,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.21367316582074528,0.09760264894919474,0.12643044149894347,0.010815986582656107,0.7213304022234033,-0.21367316582074528,0.43784235928521553,-0.2506473674901964,-0.08181678422716306,0.2313554753080765,-1.0714716318346464,1.6600176727633342,6.480117673321166,0.14029999999999998,7.166666666666667,71805.43811320755,2.710048203764883,3.7456641600656084,0.06653359946773121,1.4172835562349262,0.0752644644516344
62.0,507984.07,916846.76,491.3,0,17,20.63,1,0.15,2018,1,28,6,3117,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.3322126450900013,0.07996704460377294,0.1093582203936955,-0.1829546561723123,1.4306806666476417,-0.3322126450900013,-0.2275936790333017,-2.447395869123475,-0.7751793624234595,-1.2815324416964484,-0.6998559433555862,1.7206393685273194,1.804873054385347,0.20629999999999998,2.8333333333333335,14787.850967741935,3.0740812399649675,4.5420259796703055,0.04623208506703653,-0.15332427169106116,-0.1641622005693469
64.0,502997.69,1634892.04,791.4,1,34,28.92,0,0.21,2019,4,14,6,2676,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,-0.3396661355724801,0.07885815826521574,0.10828475830066822,-0.19513850960630097,1.588314058741917,-0.3396661355724801,-0.062194084395626265,1.3305080010206343,-0.08181678422716306,-0.29233649596272054,-0.2330841164629481,1.1130446450746498,3.250297312498592,0.2892,5.666666666666667,25545.188125,3.3985271531062766,5.377731863899501,0.03342245989304812,0.5472968345579005,-0.180704873649981
44.0,752990.07,991644.87,758.4,2,46,29.65,0,0.15,2020,2,3,0,2381,1,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0.034014936672759656,0.13445222348395175,0.1621028274160727,0.4156995166841137,0.011980137799164995,0.034014936672759656,-0.21036415685934595,0.9150770522876931,0.6115457939691334,0.40591946573167553,-0.19198116910087037,0.7066037302933856,1.3169428250229118,0.2965,7.666666666666667,22537.383409090908,3.4226326623822203,5.445181356024793,0.032626427406199025,-0.05278976258690163,0.46920452987201744
35.0,492229.94,1300765.92,560.0,0,43,27.1,0,0.21,2021,11,25,3,1720,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.3557614436201441,0.0764635932958393,0.10596668959106437,-0.22144871617175152,-0.6973701266250734,-0.3557614436201441,-0.13915904237969562,-1.5825441667612614,-0.7751793624234595,0.2313554753080765,-0.3355599578314163,-0.20409947197920977,2.6425981320843666,0.271,7.166666666666667,37164.74057142857,3.3357695763397,5.205766033928148,0.03558718861209964,0.2814180400639345,-0.21711224916213026
52.0,357873.97,1207705.71,535.1,5,51,43.82,1,0.15,2024,2,27,1,896,2,2,0,1,0,0,0,1,0,0,0,1,0,2,0,-0.5565926966853347,0.046585104364670504,0.07704269246952325,-0.5497376645594352,0.6425137061762657,-0.5565926966853347,-0.16059518497351216,-1.8960057008052076,2.6916335285580226,0.6968594497710072,0.6058664529822032,-1.339378501741114,3.374667651855205,0.4382,8.5,23225.109807692308,3.802654468372781,6.619667665374147,0.022311468094600623,0.19204756407913376,-0.7726555811338872
52.0,652098.5,731249.68,543.8,1,44,22.04,1,0.15,2020,3,30,0,2325,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.11679474023861522,0.11201564952677487,0.14038300744627336,0.16917837276708234,0.6425137061762657,-0.11679474023861522,-0.2703454144084527,-1.7864829961392512,-0.08181678422716306,0.28954347211594283,-0.6204653189986961,0.6294488447755864,1.121379178145633,0.22039999999999998,7.333333333333333,14062.493846153848,3.1372318358276905,4.6946778377222005,0.043402777777777776,-0.45361978723912677,0.2436505239428352
44.0,564159.2,2115388.36,738.4,1,107,29.0,0,0.26,2022,1,29,5,1655,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,-0.24824375447055236,0.09245944073557091,0.12145153711361645,-0.04569485035020108,0.011980137799164995,-0.24824375447055236,0.048486813824183406,0.6633007197222743,-0.08181678422716306,3.9553872710115225,-0.2285796838753232,-0.2936542498123697,3.749630175312217,0.29,17.833333333333332,48077.00818181818,3.4011973816621555,5.385164807134504,0.03333333333333333,0.8306928965518158,0.009667389392848577
61.0,398244.16,1625241.04,745.9,1,57,36.28,0,0.21,2022,8,3,2,1469,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,-0.4962485538520849,0.05556274990631767,0.08573354006904613,-0.4510960692413337,1.351863970600504,-0.4962485538520849,-0.06441716354162136,0.7577168444343063,-0.08181678422716306,1.0459874306182053,0.1813236815985495,-0.5499186909964888,4.08101663060169,0.3628,9.5,26643.295737704917,3.6184569898173904,6.023288138550239,0.02682403433476395,0.5405858891103008,-0.5822973228415946
32.0,339992.81,2021572.47,620.7,1,34,18.59,0,0.15,2019,7,14,6,2585,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.5833209155285998,0.04260863766105877,0.07319325711975937,-0.5934289661990415,-0.9338202147664861,-0.5833209155285998,0.02687660258991037,-0.8184029974252147,-0.08181678422716306,-0.29233649596272054,-0.8147189743400229,0.987667956108226,5.9459271212235345,0.1859,5.666666666666667,63174.1396875,2.9750192319564492,4.31161222746202,0.05104645227156713,0.7820070134381666,-0.865439781739402
59.0,677226.94,1232011.84,727.4,1,10,17.34,0,0.21,2019,1,14,0,2766,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,-0.0792335057599877,0.11760378838206753,0.14579262881426183,0.2305778709972167,1.1942305785062288,-0.0792335057599877,-0.15499634021930578,0.5248237368112939,-0.08181678422716306,-1.6888484193515128,-0.8851007335216632,1.237043568228256,1.8192008723102484,0.1734,1.6666666666666667,20881.556610169493,2.9090844668283187,4.164132562731402,0.05452562704471101,0.2161872558862969,0.3035836497152238
22.0,731280.42,521988.63,701.9,0,33,20.35,0,0.18,2023,4,3,0,1226,2,1,0,0,1,0,0,1,0,1,0,2,1,0,0,0.0015640064081298435,0.12962436553893786,0.15742919918719933,0.3626535808141658,-1.721987175237862,0.0015640064081298435,-0.3185480748917224,0.2038089127903849,-0.7751793624234595,-0.3505244927705869,-0.7156214574122735,-0.8847157835112252,0.7138009110103071,0.20350000000000001,5.5,23726.75590909091,3.0610517396746335,4.511097427455985,0.046838407494145196,-0.931131577319076,0.4238751743325253
23.0,4056625.0,3257824.65,662.5,0,22,61.79,0,0.26,2020,12,11,4,2069,1,1,0,0,0,0,0,1,0,1,0,3,0,0,1,4.972188824009757,0.8691245993272251,0.8733055168532647,8.487888917918154,-1.6431704791907245,4.972188824009757,0.31164361539158564,-0.29219046236348994,-0.7751793624234595,-0.9905924576571167,1.617674622977463,0.2767407966942181,0.8030874557051736,0.6179,3.6666666666666665,141644.55,4.139795825126018,7.860661549767933,0.015926102882624624,1.269632369999116,2.6673530631182314
57.0,392791.66,819304.13,762.8,0,48,34.68,0,0.15,2018,3,20,1,3066,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.5043987864568433,0.05435020638557052,0.08455973220397542,-0.4644188526731667,1.0365971864119536,-0.5043987864568433,-0.2500623337425043,0.970467845452085,-0.7751793624234595,0.5222954593474082,0.09123502984604993,1.6503733120736093,2.0858490987308644,0.3468,8.0,14373.756666666666,3.5745903077118086,5.888972745734183,0.028026905829596414,-0.30071709658680273,-0.6066148818620608
37.0,342271.53,1270405.78,599.6,0,39,14.15,1,0.21,2021,11,9,1,1736,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.5799147535769967,0.04311538633993946,0.0736838173138527,-0.5878610811808321,-0.5397367345307982,-0.5799147535769967,-0.14615241033156495,-1.084027028281732,-0.7751793624234595,-0.001396511923388845,-1.0647149829532092,-0.18205521897412427,3.711689897199454,0.14150000000000001,6.5,34335.29135135135,2.7180005319553784,3.7616485747608057,0.066006600660066,0.2531493374063756,-0.853292249626062
22.0,666796.52,1536114.83,776.1,0,40,9.33,0,0.18,2020,4,13,0,2311,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,-0.0948245830942975,0.11528423988327408,0.1435471801151347,0.20509190552026887,-1.721987175237862,-0.0948245830942975,-0.084947120935941,1.1378991066080895,-0.7751793624234595,0.056791484884477494,-1.336107046357614,0.6101601233961365,2.303723525731658,0.0933,6.666666666666667,69823.40136363637,2.3350522831315472,3.054504869860253,0.0968054211035818,0.47619845621922036,0.2790373229847393
22.0,347254.29,1264509.93,635.4,0,50,40.84,0,0.21,2020,10,28,2,2113,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.5724666741613734,0.04422346765189507,0.07475650009748583,-0.5756860729510661,-1.721987175237862,-0.5724666741613734,-0.1475105018436275,-0.6333473929896327,-0.7751793624234595,0.6386714529631409,0.4380763390931731,0.3373624924582032,3.641452291345342,0.40840000000000004,8.333333333333334,57477.72409090909,3.7338528197566676,6.390618123468183,0.02390057361376673,0.24756328713599002,-0.8270663861447036
48.0,1853569.9,1868771.68,823.6,0,63,25.15,0,0.21,2023,9,4,0,1072,1,0,1,0,0,0,0,0,1,0,0,3,1,0,2,1.6791284835972047,0.3792025108624926,0.399034374521469,3.104885527602687,0.3272469219877154,1.6791284835972047,-0.00832060492646878,1.735867896450959,-0.7751793624234595,1.3951154114654034,-0.4453555021547752,-1.0968917186851732,1.0082013524280902,0.2515,10.5,38932.74333333333,3.263849190510932,5.014977567247933,0.03824091778202677,0.6964460797123156,1.7392704893821722
